"Year","Firm","ESG controversy score","Governance controversy score","Score - Emission Reduction/Biodiversity Controversies (Inactive)","Score - Product Innovation/Product Impact Controversies (Inactive)","Score - Resource Reduction/Environment Impact Controversy (Inactive)","Score - Client Loyalty/Anti-competition Controversy (Inactive)","Score - Community/Bribery Corruption Fraud Controversies (Inactive)","Score - Community/Critical Countries-Indigenous Controversy (Inactive)","Score - Community/Public Health Controversies (Inactive)","Score - Diversity and Opportunity/Diversity Controversies (Inactive)","Score - Employment Quality/Wages Work Condition Controversy (Inactive)","Score - Health & Safety/Health & Safety Controversies (Inactive)","Score - Human Rights/Child Labor Controversies (Inactive)","Score - Human Rights/Freedom of Association Controversies (Inactive)","Score - Human Rights/Human Rights Controversies (Inactive)","Score - Product Responsibility/Customer Controversies (Inactive)","Score - Product Responsibility/Social Exclusion Controversy (Inactive)","Score - Compensation Policy/Compensation Controversies (Inactive)","Score - Shareholder Loyalty/Accounting Controversies (Inactive)","Score - Shareholder Loyalty/Insider Dealings Controversies (Inactive)","Score - Shareholder Rights/Shareholder Controversies (Inactive)","mv","mc","tobin","roe","oia","ois","esg_score","assets","roa","sg","lev","div","ind","country"
2017,"INNOGY",14.12,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,18638.87,18152760,0.616,16.94,0.042224929,0.045526399,66.74,44334000,2.55,-1.03,32.55,0,91,"DE"
2017,"INTERMEDIATE CAPITAL GP.",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2030.68,2054406,0.878,15.35,0.045655788,0.443768997,53.02,6075900,6.53,39.13,72.99,3.61,111,"GB"
2017,"INTERNATIONAL PBPART.",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1736.23,2202293,1.029,11.05,0.051490607,0.745295708,73.96,2066105,6.03,-28.79,0.86,4.25,109,"GB"
2017,"INTERNATIONAL PSNL.FIN.",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,383.34,439633,0.859,15.58,0.085195643,0.127875999,59.89,1239500,5.14,9.12,54.68,7.2,42,"GB"
2017,"INTERPUMP GROUP",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1723.56,2813866,1.37,13.93,0.122033944,0.167657727,37.79,1492765,9.49,17.74,28.03,1.2,43,"IT"
2017,"INTERTEK GROUP",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5617.87,8376169,3.049,44.92,0.226643251,0.163121592,75.19,1993000,14.96,7.87,34.17,1.57,259,"GB"
2017,"INTESA SANPAOLO",12.24,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,38824.75,46486555,0.331,6.65,0.001083375,0.037390998,83.74,783662000,1.36,2.05,29.75,5.72,102,"IT"
2017,"INTL.CONS.AIRL.GP.",9.88,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,9349.13,15017437,0.488,36.75,0.113275991,0.131856173,75.54,26740000,8.09,1.79,27.79,3.76,129,"ES"
2017,"INTRACOM HOLDINGS",55.88,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,39.91,97242,0.181,-0.92,0.021300338,0.041913333,37.66,781443,1.7,-1.13,48.4,0,126,"GR"
2017,"INTRUM",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,22659.29,39896482,2.045,36.06,0.046479734,0.330401611,50.3,67083000,4.93,56.27,56.7,2.63,113,"SE"
2017,"INTU PROPERTIES",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3811.73,3428252,0.799,3.67,0.015072491,0.265632653,70.17,10794500,3.86,-7.23,46.3,4.87,161,"GB"
2017,"INVESTEC",7.18,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3522.08,4942906,0.152,10.8,0.011671591,0.156930534,82.78,53400860,0.98,19.05,13.57,4.01,113,"GB"
2017,"INVESTOR B",5.88,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,155729.9,286104981,0.808,11.22,0.113765863,1.028140303,63.78,407864000,11.8,4.26,13.93,2.92,113,"SE"
2017,"IP GROUP",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1010.62,1503599,1.161,-1.76,0.009876543,0.280821918,58.73,1660500,4.1,668.42,7.05,0,104,"GB"
2017,"IPSEN",66.87,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5704.64,8221752,2.51,16.67,0.17201216,0.250323094,63.86,2927700,10.87,20.39,12.37,1.24,95,"FR"
2017,"ISS",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,45135.91,44253565,1.144,15.93,0.089737708,0.056299429,73.44,50135000,4.76,1.59,35.25,2.41,250,"DK"
2017,"ITALGAS",56.25,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3086.04,4118500,1.185,20.79,0.063903049,0.237740216,48.53,5844369,5.49,49.33,63.71,5.24,31,"IT"
2017,"ITALIAONLINE DEAD - DELIST.11/11/19",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,276.34,356469,0.213,6.17,0.057404947,0.103782094,58.85,607317,4.04,-13.75,0.36,0,84,"IT"
2017,"ITV",60.13,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,8308.44,6662052,2.516,62.05,0.219277108,0.232439336,67.66,3320000,12.61,2.22,31.87,3.15,246,"GB"
2017,"IWG",56.36,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2268.31,2343294,0.919,18.71,0.059922453,0.072269693,53.09,2837000,4.38,5.32,12.39,1.89,259,"GB"
2017,"JAMES RIVER GROUP HDG.",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1210.68,1188164,0.553,10.74,0.023259374,0.078421037,31.82,2756695,1.94,39.47,7.34,2.89,107,"DE"
2017,"JARDINE LLOYD THOMPSON DEAD - DELIST.01/04/19",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2156.43,3046817,0.705,24.83,0.071231914,0.13901255,47.97,2654358,5.14,8.34,26.75,3.16,108,"GB"
2017,"JASTRZEBSKA SPOLKA WEGLOWA",57.5,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,7502.59,11303214,0.821,0.17,0.209916725,0.266638129,54.26,11275900,24.41,31.88,9.34,0,49,"PL"
2017,"JCDECAUX",60.13,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5929.64,7147001,1.178,9.31,0.039759694,0.071846832,76.51,5493000,3.76,2.2,26.83,2.01,41,"FR"
2017,"JD SPORTS FASHION",56.46,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3093.91,3380039,2.443,28.1,0.207303026,0.102744195,43.89,1178936,18.34,30.58,2.88,0.09,66,"GB"
2017,"JERONIMO MARTINS",22.06,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,9382.76,10177492,1.64,34.13,0.093300756,0.036319031,87.76,6335790,6.63,11.31,8.48,1.78,88,"PT"
2017,"JKX OIL & GAS",59.48,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,52.07,18890,0.291,-21.7,0.033591407,0.091198665,49.3,159386,-6.61,6.88,7.72,0,50,"GB"
2017,"JM",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,19271.36,13005112,1.345,29.85,0.1440963,0.141360347,76.49,16947000,15.57,12.97,11.39,3.13,112,"SE"
2017,"JOHN LAING GROUP",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,993.63,1078862,0.911,18.72,0.093837535,0.647178444,42.4,1356600,10.52,-24.58,12.77,1.86,113,"GB"
2017,"JOHNSON MATTHEY",57.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,6158.23,5960830,1.691,12.51,0.106251885,0.040994099,58.71,4641800,9.51,12.29,22.91,2.28,92,"GB"
2017,"JPMORGAN AMERICAN IT.",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,954.65,936822,0.961,23.88,0.105761317,0.921087868,55.99,1086210,10.76,-49.63,9.71,1.29,109,"GB"
2017,"JPMORGAN EMERGING MKTS.",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,868.06,989404,0.778,23.27,0.192385392,0.950746459,46.68,1123157,20.85,101.01,0,1.3,109,"GB"
2017,"JPMORGAN INDIAN IT.",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,624.36,744588,0.865,21.75,0.082676706,0.986746029,55.98,840152,8.62,-58.25,0,0,109,"GB"
2017,"JPMORGAN JAPANESE",50.85,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,530.1,599843,0.869,26.52,0.078505316,0.918393413,35.27,778546,8.27,-61.16,12.76,1.11,109,"GB"
2017,"JULIUS BAER GRUPPE",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,10122.89,12988875,0.166,11.62,0.009039849,0.23918802,72.5,97888800,0.78,16.07,21.27,2.43,102,"CH"
2017,"JUMBO",56.46,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2036.82,2176956,1.484,14.32,0.135572538,0.250598007,34.34,1259584,10.92,6.88,14.82,4.21,61,"GR"
2017,"JUPITER FUND MANAGEMENT",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2030.36,2876644,2.161,22.33,0.221268315,0.420034767,54.44,873600,18.63,14.53,4.19,3.4,104,"GB"
2017,"JUST EAT",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3958.93,5310800,3.711,8.77,0.120509733,0.219842577,44.68,996600,-9.9,45.41,0.07,0,156,"GB"
2017,"JUST GROUP",54.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1394.64,1598877,0.073,4.7,0.022027557,0.139327431,29.31,18790100,1.81,13.08,1.83,1.47,106,"GB"
2017,"JYSKE BANK",12.24,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,32684.22,30271006,0.644,9.97,0.006265064,0.254643173,54.79,597440000,1.12,-3.55,61.94,1.53,102,"DK"
2017,"K + S",57.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4360.09,3972507,0.69,3.83,0.013748551,0.036614282,42.97,9659200,2.16,4.93,31.28,5.05,217,"DE"
2017,"KAZ MINERALS",12.69,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1595.58,3996942,0.931,30.46,0.136532204,0.439567451,59.96,4112180,10.35,124.18,69.77,0,209,"GB"
2017,"KBC ANCORA",57.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3127.74,3353254,1.374,2.68,0.063493467,0.905951811,18.22,3098303,31.09,219792.44,12.1,0,102,"BE"
2017,"KBC GROUP",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,25043.41,29761862,0.203,14.88,0.01224901,0.292158793,66.78,290799000,1.15,-4.05,17.76,1.22,102,"BE"
2017,"KCOM GROUP DEAD - 02/08/19",20.59,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,489.48,464944,2.16,80.61,0.139978627,0.122959949,52.64,291023,9.33,-5.13,20.53,6.27,142,"GB"
2017,"KELLER",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,607.32,700557,0.67,11.1,0.074830943,0.048633246,28.41,1345700,6.92,16.33,22.09,3.26,216,"GB"
2017,"KEMIRA",57.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1902.95,1752067,0.962,7.85,0.062450474,0.066572808,56.14,2650100,3.58,5.19,32.47,4.33,92,"FI"
2017,"KENMARE RESOURCES (DUB)",58.81,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,323.32,341730,0.416,-1.88,0.035140414,0.150740743,56.28,784396,2.72,42.64,10.94,0,122,"IE"
2017,"KERING",56.46,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,27358.41,49627774,1.373,7.22,0.119775076,0.190467576,85.29,24612800,7.9,24.97,21.07,1.85,66,"FR"
2017,"KERNEL HOLDING",59.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5124.52,36703405,0.919,21.61,0.114553431,0.104765888,41.33,52090740,13.42,19.21,31.99,0.39,35,"PL"
2017,"KERRY GROUP 'A'",59.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,11951.13,16473055,1.814,17.23,0.09563763,0.109755146,53.81,7353800,8.68,4.52,23.68,0.76,71,"IE"
2017,"KESKO B",65.2,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,3263.23,4500412,1.121,4.86,-0.102664577,-0.042947199,61.19,4466000,6.02,4.87,11.95,5.23,88,"FI"
2017,"KGHM",12.69,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,0,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,18434,22240000,0.782,-27.71,0.099190703,0.164357992,71.5,33733000,4.9,6.27,21.21,2.98,209,"PL"
2017,"KIER GROUP",54.96,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1323.2,1194651,0.454,1.94,0.033654543,0.022594061,74.32,2760400,0.86,-0.01,23.41,4.7,39,"GB"
2017,"KINDRED GROUP SDR",58.97,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,19928.92,2412866,3.861,34.46,0.202357564,0.191908438,48.67,712600,20.87,38.1,27.45,3.31,100,"SE"
2017,"KINGFISHER",56.46,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,7857.71,7530880,0.648,6.38,0.071533562,0.065033408,85.48,10205000,6.25,7.51,1.94,2.9,85,"GB"
2017,"KINGSPAN GROUP",53.76,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4595.32,6528238,1.697,17.55,0.112391662,0.09863417,69.51,3219100,9.6,18,20.59,1.05,30,"IE"
2017,"KINNEVIK B",55.88,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,51712.04,76289711,0.825,-4.78,0.217833415,8.863102999,62.12,93622000,24.31,29.27,3.03,3.22,113,"SE"
2017,"KION GROUP",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5845.18,8488542,0.921,9.71,0.067876845,0.096294554,57.32,10857900,4.66,36.98,36.3,1.43,229,"DE"
2017,"KLEPIERRE REIT",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,11818.21,11076474,0.937,11.79,0.032983962,0.666720309,72.9,25121300,5.55,0.43,38.18,4.52,161,"FR"
2017,"KLOECKNER & CO",58.81,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1218.65,1026428,0.565,3.23,0.036797589,0.016738933,64.09,2861981,4.52,9.8,16.73,1.64,234,"DE"
2017,"KOC HOLDING",55.88,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,33955.68,46863395,0.697,13.4,0.070587354,0.071730567,79.98,100467968,7.28,39.38,36.21,2.17,97,"TR"
2017,"KOMERCNI BANKA",57.92,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,168592.7,172803149,0.137,13.48,0.017126027,0.451665441,71.99,1003969000,1.71,-1.56,9.11,6.99,102,"CZ"
2017,"KONE 'B'",2.27,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,19276.29,23051741,2.616,36.79,0.161523529,0.134919037,62.56,7469500,12.89,1.8,3.01,3.27,43,"FI"
2017,"KONECRANES",2.27,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,0,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,2174.67,3006910,1.432,8.44,0.029669628,0.032585129,70.1,3444600,10.35,48.06,22.03,3.05,117,"FI"
2017,"KONINKLIJKE AHOLD DELHAIZE",65.2,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,25721.95,22507863,0.794,5.1,0.066547032,0.035379234,71.67,33435000,6.05,26.55,21.69,2.59,88,"NL"
2017,"KONINKLIJKE VOPAK",56.64,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5784.55,4667993,1.374,22.25,0.069906257,0.273527835,70.96,5109700,6.1,-3.04,32.56,2.32,64,"NL"
2017,"KPN KON",64.41,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,12272.7,12195197,1.494,29.54,0.07279663,0.140966451,72.91,12583000,5.41,-4.53,69.02,3.76,142,"NL"
2017,"KUDELSKI 'B'",58.31,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,875.75,655397,0.989,13.13,0.005601544,0.006562659,28.89,1205739,-0.83,5.75,34.79,1.98,58,"CH"
2017,"KUEHNE UND NAGEL INTERNATIONAL",62.61,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,16152,20642909,2.497,33.24,0.127677214,0.049693449,72.07,7237000,11.09,12.52,0.25,3.71,99,"CH"
2017,"KUNGSLEDEN",53.4,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,10601.66,12994996,0.914,17.24,0.036930197,0.502805352,59.07,31546000,6.83,-5.85,48.03,3.43,112,"SE"
2017,"LAFARGEHOLCIM",1.72,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,32560.66,32816741,0.739,5.81,0.051540821,0.124114968,75.9,62921000,-1.42,-2.88,29.4,3.73,206,"CH"
2017,"LAGARDERE GROUPE",15.03,39.0575,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,0,3496.67,3463087,0.654,9.2,0.047665235,0.047265732,81.93,7217000,3.38,-4.96,26.81,4.88,84,"FR"
2017,"LAMPRELL",56.64,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,313.89,266534,0.142,-30.44,-0.127569021,-0.246414964,43.65,549577,-11.93,-45.74,5.32,0,51,"GB"
2017,"LAND SECURITIES GROUP",51.65,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,8429.16,8374035,0.761,4.67,0.025195365,0.483829237,85.38,14844000,1.79,-10.47,19.87,3.43,163,"GB"
2017,"LANXESS",57.29,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5869.64,6067055,0.753,7.52,0.061382359,0.063224338,65.88,9954000,1.26,25.52,28.88,0.78,92,"DE"
2017,"LATECOERE",65.28,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,402.51,538880,0.473,1.51,0.002492867,0.003137256,21.23,821143,0.6,-0.42,14.88,0,98,"FR"
2017,"LEG IMMOBILIEN",53.4,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,4732.79,6021202,0.985,16.93,0.021010965,0.265203129,60.34,10004300,10.35,2.99,42.98,2.98,112,"DE"
2017,"LEGAL & GENERAL",11.34,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,14743.27,16284412,-0.016,18.11,0.00454223,0.056135931,81.05,500415000,0.43,-44.89,0.79,5.63,106,"GB"
2017,"LEGRAND",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,14485.67,17123364,1.913,15.49,0.110039376,0.185770178,91.08,9320300,9.02,10,32.8,2.12,258,"FR"
2017,"LENDINGCLUB",12.24,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,0,50,51.63,52.54,52.06,52.91,2070.02,1724167,0.198,-14.96,-0.0164115,-0.066461948,33.34,4640831,4.26,-3.63,7.42,0,42,"DE"
2017,"LEONARDO",14.58,52.285,52.99,52.06,54.61,0,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,7752.99,5698457,0.44,11.59,0.004381938,0.009109048,68.88,23962000,1.85,-3.96,19.54,0,44,"IT"
2017,"LEONI",6.96,52.285,52.99,52.06,54.61,59.67,0.09,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,1141.16,2038219,0.517,1.1,0.056697751,0.035420645,52.18,3075413,5.37,11.09,19.23,2.86,258,"DE"
2017,"LEROY SEAFOOD GROUP",59.86,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,28549.47,26189031,1.317,25.71,0.145019716,0.199572852,43.02,25629260,7.54,7.84,22.54,2.5,35,"NO"
2017,"LINDAB INTERNATIONAL",55.18,52.285,52.99,52.06,54.61,59.67,62.6,52.36,52.16,53.57,55.04,52.79,50.67,50.82,50.94,57.65,50,51.63,52.54,52.06,52.91,5922.76,5205841,0.916,7.95,0.064907927,0.060300898,57.05,7657000,4.95,5.01,19.15,1.66,30,"SE"
